Drug_A,SMILES_A,Drug_B,SMILES_B,Synergy_Score,Class_Label
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,-31.0,Antagonistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Actinomycin D,C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N(CC(=O)N([C@H](C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)N[C@H]6[C@H](OC(=O)[C@@H](N(C(=O)CN(C(=O)[C@@H]7CCCN7C(=O)[C@H](NC6=O)C(C)C)C)C)C(C)C)C)N)C,-10.0,Antagonistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Chlorambucil,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,10.0,Synergistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Thiotepa,C1CN1P(=S)(N2CC2)N3CC3,3.0,Additive
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Melphalan,C1=CC(=CC=C1C[C@@H](C(=O)O)N)N(CCCl)CCCl,35.0,Synergistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Altretamine,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,-21.0,Antagonistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Fluorouracil,C1=C(C(=O)NC(=O)N1)F,12.0,Synergistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Floxuridine,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)CO)O,-19.0,Antagonistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Uracil Mustard,C1=C(C(=O)NC(=O)N1)N(CCCl)CCCl,32.0,Synergistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Dacarbazine,CN(C)/N=N/C1=C(NC=N1)C(=O)N,-1.0,Additive
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Cytarabine,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O,-15.0,Antagonistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Vincristine,CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,-3.0,Additive
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Megestrol Acetate,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,21.0,Synergistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Lomustine,C1CCC(CC1)NC(=O)N(CCCl)N=O,1.0,Additive
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Daunorubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O,40.0,Synergistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Cladribine,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O,-19.0,Antagonistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Fludarabine,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)F)N,-29.0,Antagonistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Isotretinoin,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,8.0,Additive
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O,36.0,Synergistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,-13.0,Antagonistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Dexrazoxane,C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,-21.0,Antagonistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Tamoxifen,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,44.0,Synergistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Carboplatin,C1CC(C1)(C(=O)[O-])C(=O)[O-].N.N.[Pt+2],27.0,Synergistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Mitoxantrone,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,3.0,Additive
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Vinorelbine,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,-1.0,Additive
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Pemetrexed,C1=CC(=CC=C1CCC2=CNC3=C2C(=O)NC(=N3)N)C(=O)N[C@@H](CCC(=O)O)C(=O)O,-2.0,Additive
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Exemestane,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C,16.0,Synergistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Gefitinib,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,59.0,Synergistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Letrozole,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,-45.0,Antagonistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Celecoxib,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,16.0,Synergistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Pazopanib,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N,-95.0,Antagonistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Lenalidomide,C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,4.0,Additive
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Raloxifene,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,-48.0,Antagonistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Abiraterone,C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC=C4C5=CN=CC=C5)C)O,-81.0,Antagonistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Vemurafenib,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)Cl)F,-9.0,Additive
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Vismodegib,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)Cl)C3=CC=CC=N3)Cl,-77.0,Antagonistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Crizotinib,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,-48.0,Antagonistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Axitinib,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4,-96.0,Antagonistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Vandetanib,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,-95.0,Antagonistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Cabazitaxel,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)OC)C)OC,-37.0,Antagonistic
Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,Ruxolitinib,C1CCC(C1)[C@@H](CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,-133.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Methotrexate,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,-162.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Busulfan,CS(=O)(=O)OCCCCOS(=O)(=O)C,-94.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,6-Thioguanine,C1=NC2=C(N1)C(=S)N=C(N2)N,5.0,Additive
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,6-Mercaptopurine,C1=NC2=C(N1)C(=S)N=CN2,24.0,Synergistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Nitrogen mustard,CN(CCCl)CCCl,-68.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Allopurinol,C1=NNC2=C1C(=O)NC=N2,-44.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Actinomycin D,C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N(CC(=O)N([C@H](C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)N[C@H]6[C@H](OC(=O)[C@@H](N(C(=O)CN(C(=O)[C@@H]7CCCN7C(=O)[C@H](NC6=O)C(C)C)C)C)C(C)C)C)N)C,-13.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Chlorambucil,C1=CC(=CC=C1CCCC(=O)O)N(CCCl)CCCl,3.0,Additive
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Thiotepa,C1CN1P(=S)(N2CC2)N3CC3,-25.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Melphalan,C1=CC(=CC=C1C[C@@H](C(=O)O)N)N(CCCl)CCCl,1.0,Additive
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Triethylenemelamine,C1CN1C2=NC(=NC(=N2)N3CC3)N4CC4,-60.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Altretamine,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,-72.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Acrichine,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC,-33.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Aminolevulinic acid,C(CC(=O)O)C(=O)CN,-84.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Fluorouracil,C1=C(C(=O)NC(=O)N1)F,13.0,Synergistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Mithramycin,C[C@@H]1[C@H]([C@@H](C[C@@H](O1)O[C@@H]2C[C@@H](O[C@@H]([C@H]2O)C)OC3=CC4=CC5=C(C(=O)[C@H]([C@@H](C5)[C@@H](C(=O)[C@H]([C@@H](C)O)O)OC)O[C@H]6C[C@H]([C@@H]([C@H](O6)C)O)O[C@H]7C[C@H]([C@H]([C@H](O7)C)O)O[C@H]8C[C@]([C@@H]([C@H](O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O,-60.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Pipobroman,C1CN(CCN1C(=O)CCBr)C(=O)CCBr,-25.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Cyclophosphamide,C1CNP(=O)(OC1)N(CCCl)CCCl,-15.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Mitomycin,CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)OC)N4)N,-100.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Floxuridine,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)CO)O,-18.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Hydroxyurea,C(=O)(N)NO,-32.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Uracil Mustard,C1=C(C(=O)NC(=O)N1)N(CCCl)CCCl,30.0,Synergistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Mitotane,C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl,-66.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Dacarbazine,CN(C)/N=N/C1=C(NC=N1)C(=O)N,-21.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Methoxsalen,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,-109.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Vinblastine,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,-64.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Cytarabine,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O,-83.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Thalidomide,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,-65.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Vincristine,CC[C@@]1(C[C@@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,-65.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Megestrol Acetate,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,-17.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Procarbazine,CC(C)NC(=O)C1=CC=C(C=C1)CNNC,-51.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Lomustine,C1CCC(CC1)NC(=O)N(CCCl)N=O,-23.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Daunorubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O,5.0,Additive
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Streptozocin,CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O,-57.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Azacitidine,C1=NC(=NC(=O)N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)N,-42.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Cladribine,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O,-97.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Ifosfamide,C1CN(P(=O)(OC1)NCCCl)CCCl,-22.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Fludarabine,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)F)N,-47.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Isotretinoin,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\C(=O)O)/C)/C,-24.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O,14.0,Synergistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Doxorubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O,-17.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Bleomycin,CC1=C(N=C(N=C1N)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)C(=O)N[C@@H]([C@H](C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)N[C@H](C)[C@H]([C@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O,-5.0,Additive
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Paclitaxel,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C,-43.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Bendamustine,CN1C2=C(C=C(C=C2)N(CCCl)CCCl)N=C1CCCC(=O)O,-39.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,-47.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Dexrazoxane,C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,3.0,Additive
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Tamoxifen,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,-60.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Rapamycin,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC,-8.0,Additive
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Carboplatin,C1CC(C1)(C(=O)[O-])C(=O)[O-].N.N.[Pt+2],4.0,Additive
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Valrubicin,CCCCC(=O)OCC(=O)[C@]1(C[C@@H](C2=C(C1)C(=C3C(=C2O)C(=O)C4=C(C3=O)C=CC=C4OC)O)O[C@H]5C[C@@H]([C@@H]([C@@H](O5)C)O)NC(=O)C(F)(F)F)O,-199.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Oxaliplatin,C1CC[C@H]([C@@H](C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2],-73.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Mitoxantrone,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,-17.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Temozolomide,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,-60.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Clofarabine,C1=NC2=C(N=C(N=C2N1[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)F)Cl)N,-14.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Vinorelbine,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,-10.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Gemcitabine,C1=CN(C(=O)N=C1N)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,-50.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Docetaxel,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,-54.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,7-Ethyl-10-hydroxycamptothecin,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)O,-33.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Nelarabine,COC1=NC(=NC2=C1N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O)N,-29.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Pemetrexed,C1=CC(=CC=C1CCC2=CNC3=C2C(=O)NC(=N3)N)C(=O)N[C@@H](CCC(=O)O)C(=O)O,-18.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Vorinostat,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,-62.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Capecitabine,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@H]2[C@@H]([C@@H]([C@H](O2)C)O)O,-48.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Exemestane,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC(=C)C4=CC(=O)C=C[C@]34C,-4.0,Additive
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Gefitinib,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,-15.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Fulvestrant,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@@H](CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F,-10.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Anastrozole,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,-70.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Letrozole,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3,-19.0,Antagonistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Celecoxib,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,-8.0,Additive
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Zoledronate,C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O,-6.0,Additive
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Dasatinib,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,57.0,Synergistic
Imiquimod,CC(C)CN1C=NC2=C1C3=CC=CC=C3N=C2N,Everolimus,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OCCO)C)/C)O)OC)C)C)/C)OC,-69.0,Antagonistic
